;mass A;;
t;x;y;
8.560;6.683E-2;2.179E-2
8.600;6.132E-2;2.164E-2
8.640;5.440E-2;2.101E-2
8.680;4.528E-2;1.996E-2
8.720;3.628E-2;1.939E-2
8.760;2.627E-2;1.867E-2
8.800;1.572E-2;1.842E-2
8.840;4.707E-3;1.836E-2
8.880;-6.417E-3;1.870E-2
8.920;-1.695E-2;1.954E-2
8.960;-2.776E-2;2.058E-2
9.000;-3.738E-2;2.161E-2
9.040;-4.660E-2;2.283E-2
9.080;-5.434E-2;2.411E-2
9.120;-6.056E-2;2.516E-2
9.160;-6.594E-2;2.618E-2
9.200;-6.943E-2;2.718E-2
9.240;-7.115E-2;2.756E-2
9.280;-7.187E-2;2.757E-2
9.320;-7.153E-2;2.741E-2
9.360;-6.975E-2;2.719E-2
9.400;-6.580E-2;2.636E-2
9.440;-5.988E-2;2.529E-2
9.480;-5.340E-2;2.419E-2
9.520;-4.533E-2;2.215E-2
9.560;-3.650E-2;2.150E-2
9.600;-2.632E-2;2.053E-2
9.640;-1.604E-2;1.980E-2
9.680;-4.911E-3;1.942E-2
9.720;5.950E-3;1.845E-2
9.760;1.619E-2;1.861E-2
9.800;2.634E-2;1.939E-2
9.840;3.556E-2;1.984E-2
9.880;4.361E-2;2.052E-2
9.920;5.128E-2;2.106E-2
9.960;5.801E-2;2.162E-2
10.000;6.248E-2;2.196E-2
10.040;6.501E-2;2.253E-2
10.080;6.645E-2;2.204E-2
10.120;6.698E-2;2.162E-2
10.160;6.604E-2;2.186E-2
10.200;6.260E-2;2.175E-2
10.240;5.804E-2;2.175E-2
10.280;5.223E-2;2.087E-2
10.320;4.441E-2;2.053E-2
10.360;3.542E-2;1.954E-2
10.400;2.572E-2;1.890E-2
10.440;1.552E-2;1.901E-2
10.480;5.093E-3;1.875E-2
10.520;-4.965E-3;1.880E-2
10.560;-1.539E-2;1.967E-2
10.600;-2.514E-2;2.038E-2
10.640;-3.483E-2;2.092E-2
10.680;-4.300E-2;2.203E-2
10.720;-5.051E-2;2.321E-2
10.760;-5.630E-2;2.417E-2
10.800;-6.114E-2;2.491E-2
10.840;-6.443E-2;2.578E-2
10.880;-6.679E-2;2.619E-2
10.920;-6.755E-2;2.605E-2
10.960;-6.725E-2;2.607E-2
11.000;-6.535E-2;2.554E-2
11.040;-6.167E-2;2.492E-2
11.080;-5.678E-2;2.452E-2
11.120;-5.031E-2;2.308E-2
11.160;-4.275E-2;2.195E-2
11.200;-3.418E-2;2.103E-2
11.240;-2.486E-2;2.018E-2
11.280;-1.453E-2;1.972E-2
11.320;-4.436E-3;1.885E-2
11.360;5.350E-3;1.816E-2
11.400;1.538E-2;1.887E-2
11.440;2.403E-2;1.930E-2
11.480;3.273E-2;1.980E-2
11.520;4.129E-2;2.012E-2
11.560;4.837E-2;2.095E-2
11.600;5.414E-2;2.078E-2
11.640;5.817E-2;2.159E-2
11.680;6.142E-2;2.191E-2
11.720;6.290E-2;2.186E-2
11.760;6.306E-2;2.174E-2
11.800;6.219E-2;2.181E-2
11.840;5.981E-2;2.139E-2
