;mass A;;
t;x;y;
0.000;-3.323E-2;1.886E-2
0.040;-2.202E-2;1.772E-2
0.080;-9.757E-3;1.769E-2
0.120;2.487E-3;1.694E-2
0.160;1.463E-2;1.770E-2
0.200;2.677E-2;1.831E-2
0.240;3.794E-2;1.987E-2
0.280;4.776E-2;2.131E-2
0.320;5.680E-2;2.221E-2
0.360;6.381E-2;2.356E-2
0.400;6.962E-2;2.454E-2
0.440;7.401E-2;2.575E-2
0.480;7.633E-2;2.579E-2
0.520;7.751E-2;2.638E-2
0.560;7.704E-2;2.626E-2
0.600;7.473E-2;2.542E-2
0.640;7.021E-2;2.435E-2
0.680;6.376E-2;2.328E-2
0.720;5.582E-2;2.211E-2
0.760;4.698E-2;2.095E-2
0.800;3.657E-2;1.993E-2
0.840;2.598E-2;1.850E-2
0.880;1.446E-2;1.814E-2
0.920;2.537E-3;1.747E-2
0.960;-9.438E-3;1.763E-2
1.000;-2.078E-2;1.833E-2
1.040;-3.225E-2;1.900E-2
1.080;-4.216E-2;2.023E-2
1.120;-5.199E-2;2.129E-2
1.160;-5.988E-2;2.295E-2
1.200;-6.577E-2;2.399E-2
1.240;-7.105E-2;2.486E-2
1.280;-7.374E-2;2.520E-2
1.320;-7.556E-2;2.571E-2
1.360;-7.564E-2;2.569E-2
1.400;-7.444E-2;2.540E-2
1.440;-7.100E-2;2.498E-2
1.480;-6.562E-2;2.390E-2
1.520;-5.874E-2;2.271E-2
1.560;-5.017E-2;2.159E-2
1.600;-4.109E-2;2.037E-2
1.640;-3.075E-2;1.945E-2
1.680;-1.993E-2;1.827E-2
1.720;-8.542E-3;1.809E-2
1.760;2.568E-3;1.796E-2
1.800;1.422E-2;1.804E-2
1.840;2.489E-2;1.873E-2
1.880;3.551E-2;1.986E-2
1.920;4.474E-2;2.115E-2
1.960;5.269E-2;2.221E-2
2.000;5.984E-2;2.325E-2
2.040;6.518E-2;2.437E-2
2.080;6.931E-2;2.533E-2
2.120;7.145E-2;2.560E-2
2.160;7.217E-2;2.561E-2
2.200;7.165E-2;2.556E-2
2.240;6.920E-2;2.511E-2
2.280;6.486E-2;2.433E-2
2.320;5.898E-2;2.339E-2
2.360;5.160E-2;2.204E-2
2.400;4.341E-2;2.098E-2
2.440;3.386E-2;1.986E-2
2.480;2.371E-2;1.872E-2
2.520;1.292E-2;1.847E-2
2.560;1.913E-3;1.790E-2
2.600;-9.029E-3;1.792E-2
2.640;-2.010E-2;1.869E-2
2.680;-3.031E-2;1.941E-2
2.720;-3.999E-2;2.036E-2
2.760;-4.858E-2;2.160E-2
2.800;-5.577E-2;2.264E-2
2.840;-6.223E-2;2.382E-2
2.880;-6.661E-2;2.484E-2
2.920;-6.986E-2;2.527E-2
2.960;-7.108E-2;2.546E-2
3.000;-7.112E-2;2.554E-2
3.040;-6.979E-2;2.540E-2
3.080;-6.657E-2;2.462E-2
3.120;-6.117E-2;2.389E-2
3.160;-5.497E-2;2.239E-2
3.200;-4.741E-2;2.131E-2
3.240;-3.860E-2;2.016E-2
3.280;-2.892E-2;1.918E-2
3.320;-1.877E-2;1.882E-2
3.360;-8.272E-3;1.807E-2
3.400;2.900E-3;1.805E-2
3.440;1.328E-2;1.881E-2
3.480;2.331E-2;1.908E-2
3.520;3.295E-2;1.993E-2
3.560;4.162E-2;2.091E-2
3.600;4.965E-2;2.195E-2
3.640;5.608E-2;2.296E-2
3.680;6.083E-2;2.353E-2
3.720;6.475E-2;2.436E-2
3.760;6.654E-2;2.462E-2
3.800;6.736E-2;2.498E-2
3.840;6.675E-2;2.469E-2
3.880;6.457E-2;2.435E-2
3.920;6.044E-2;2.349E-2
3.960;5.493E-2;2.240E-2
4.000;4.816E-2;2.162E-2
4.040;4.025E-2;2.082E-2
4.080;3.130E-2;1.985E-2
4.120;2.160E-2;1.895E-2
4.160;1.209E-2;1.844E-2
4.200;1.573E-3;1.832E-2
4.240;-8.558E-3;1.808E-2
4.280;-1.873E-2;1.864E-2
4.320;-2.818E-2;1.950E-2
4.360;-3.728E-2;2.039E-2
4.400;-4.498E-2;2.137E-2
4.440;-5.215E-2;2.226E-2
4.480;-5.772E-2;2.343E-2
4.520;-6.217E-2;2.381E-2
4.560;-6.512E-2;2.452E-2
4.600;-6.644E-2;2.469E-2
4.640;-6.654E-2;2.456E-2
4.680;-6.542E-2;2.436E-2
4.720;-6.229E-2;2.403E-2
4.760;-5.756E-2;2.309E-2
4.800;-5.166E-2;2.209E-2
4.840;-4.455E-2;2.119E-2
4.880;-3.659E-2;2.011E-2
4.920;-2.759E-2;1.960E-2
4.960;-1.785E-2;1.841E-2
5.000;-8.025E-3;1.868E-2
5.040;2.370E-3;1.794E-2
5.080;1.222E-2;1.876E-2
5.120;2.141E-2;1.891E-2
5.160;3.062E-2;1.972E-2
5.200;3.906E-2;2.065E-2
5.240;4.593E-2;2.114E-2
5.280;5.220E-2;2.194E-2
5.320;5.675E-2;2.309E-2
5.360;6.030E-2;2.352E-2
5.400;6.233E-2;2.421E-2
5.440;6.298E-2;2.420E-2
5.480;6.250E-2;2.428E-2
5.520;6.034E-2;2.352E-2
5.560;5.651E-2;2.319E-2
5.600;5.139E-2;2.222E-2
5.640;4.489E-2;2.123E-2
5.680;3.758E-2;2.025E-2
5.720;2.924E-2;1.970E-2
5.760;2.023E-2;1.885E-2
5.800;1.074E-2;1.867E-2
5.840;1.140E-3;1.789E-2
5.880;-8.523E-3;1.875E-2
5.920;-1.771E-2;1.882E-2
5.960;-2.649E-2;1.935E-2
6.000;-3.475E-2;2.003E-2
6.040;-4.257E-2;2.090E-2
6.080;-4.901E-2;2.203E-2
6.120;-5.439E-2;2.271E-2
6.160;-5.843E-2;2.330E-2
6.200;-6.105E-2;2.368E-2
6.240;-6.211E-2;2.418E-2
6.280;-6.209E-2;2.423E-2
6.320;-6.104E-2;2.415E-2
6.360;-5.780E-2;2.336E-2
6.400;-5.321E-2;2.274E-2
6.440;-4.747E-2;2.167E-2
6.480;-4.098E-2;2.068E-2
6.520;-3.320E-2;2.001E-2
6.560;-2.455E-2;1.924E-2
6.600;-1.562E-2;1.838E-2
6.640;-6.328E-3;1.846E-2
6.680;3.169E-3;1.837E-2
6.720;1.231E-2;1.840E-2
6.760;2.114E-2;1.908E-2
6.800;2.939E-2;1.956E-2
